Timepoint,1,2,3,4,5,6,7,8,9,10,11
0,1.9279426015457328,-1.9546252367447834,-9.960598519262003,-0.6392953727318316,14.31576747310405,9.143869029776175,19.307989071826544,3.069473059809938,-4.766679021168728,13.447776191696828,-3.9874650191287606
1,6.0135286645013455,4.383730726582663,-14.78624016046524,0.8214918329399459,26.665280575654943,5.990283249592294,24.94039812379954,6.812763200730694,-4.478113484930019,15.984698494478147,-1.0925803419430644
2,10.37370344692347,10.841057187478457,-13.812961262099597,3.1541753107187698,30.01366641813395,-1.3035994494447902,19.84181701194267,10.155244028081698,-3.2788474889738217,10.89049824646541,3.5121098732461733
3,11.148345617615448,10.973284806524005,-8.21810288636052,4.186095714569092,24.579786860212987,-9.404310206977689,3.251973978718933,10.951008474340243,-3.810526950626957,1.1470689121253637,7.464343761911198
4,6.150945862945245,2.154515110716528,-2.078826903080454,2.7956778832844327,15.987421395827313,-14.503522143072011,-16.548950539787814,7.831296846109005,-6.8106705120631625,-6.936033709012732,8.70228881008771
5,-2.773536580557726,-11.189782735644554,1.693588059604624,0.3557031811500082,9.826234245786862,-14.583638814943177,-27.480223085199082,1.6646036771791322,-9.834570493016924,-9.205280021745331,6.568800192706439
6,-11.09240635195557,-20.5394855956642,3.7892406351712284,-0.18584469873078016,7.263534477778843,-10.497248564903833,-23.084589974004395,-4.61886511530195,-9.310427587859484,-6.828520604542324,2.0975013971328735
7,-15.410426257824412,-20.176193440447047,6.86667169744567,3.0073613086525275,5.910407428838769,-5.22645614585098,-7.942552901652395,-8.053662832902402,-4.0272121040188535,-4.364100908138314,-2.4856831017805607
8,-15.868404023805443,-11.742970749849873,11.685503779625407,8.550941973012321,4.390986138460588,-1.742368561880929,6.097558951271432,-7.8882058031704965,3.46902426712367,-5.022277650176262,-4.8125990787330934
9,-14.705525763660113,-2.237043785805605,15.234154183037427,12.305749387157206,5.085269162849504,-0.8366255504744393,9.758254571836822,-5.983954385835297,9.017369068398768,-7.937620631894287,-3.661330438998281
10,-12.805126581873212,2.4897440173188032,13.108542158819583,10.271611026811357,11.62908978851474,-0.5950288407656611,3.4100210776134414,-4.913197468434062,10.31676291872044,-9.85803480294286,0.09531335563075785
11,-8.37106348422109,2.374320316375518,4.042743021432234,1.7163609509565392,23.71871789620847,1.7508249100373716,-4.834144688382441,-5.524132087522624,8.218017466822449,-9.021393179893494,3.6702744614104836
