Timepoint,1,2,3,4,5,6,7,8,9,10,11
0,9.932743783584055,2.050183595747364,4.87755101797532,-0.2318142121847795,-0.6049328044969209,-0.2976847964586044,6.921141634182054,-0.3026096732640753,4.90784402102308,-1.2134417015679029,-3.5719714430826053
1,9.775984771397649,1.7733481125525978,6.057266581727534,-1.7878416794903425,-0.3606021629304302,1.1349308420808948,5.078174334399554,-1.2532867543703439,5.884845900368326,-3.145094092403139,-1.347968614223052
2,3.527723035033868,1.803811241169365,6.1911681771886595,-1.9564413261048648,-0.4327266933966656,3.178928569871552,0.6389427963568239,-2.2226119824514097,2.357452906364081,-2.991347437002221,3.153866269378638
3,-3.7549166153280105,3.3784642925067825,6.415300314523736,0.23854811945740056,-0.983703609631986,4.322645817180069,-3.068473704007207,-2.5160440662685706,-3.935639280445722,-0.8991648466611395,6.905823653753923
4,-5.345669386186162,5.928363851594682,6.649754509633901,3.4997930934234542,-1.0737028876129462,3.2081899107718956,-3.0671447454666603,-2.010874542654777,-8.237199146528633,1.1503801540452607,6.692386904541327
5,0.8242410561259912,7.0375117039193915,5.16526800150774,5.29165610366938,0.49118826401476956,0.20621196104555714,0.37154065802389263,-1.3206171831306146,-6.788139331097505,1.0082718840211022,1.7002967079075015
6,9.6258515940637,4.693864984779942,0.5006885607631839,4.41601071978102,3.6147684929322224,-2.457460917988602,3.877906643614477,-1.181742395369374,-0.4213848412036896,-1.6565895676612854,-5.5395984360758135
7,12.76682437317712,-0.3383460507100942,-6.08210695276455,2.5243324637413025,6.307657415769538,-2.4748614573357055,4.234080914331942,-1.7422471435702578,5.880754658154079,-4.852160621662529,-10.719420459805702
8,6.061876574645237,-4.682887573631442,-10.49428914031204,2.7740565626596916,5.9609876408868905,0.371225114075505,1.5474608050925391,-2.5033653177777113,7.34685983949778,-5.77899186465205,-10.669583509162981
9,-6.5916103878799746,-5.239305209140388,-8.895452284083074,6.667560444650602,1.6180855683526214,3.733613281833882,-0.8938981069594013,-2.879597524295048,3.6713051345883585,-3.1240120517964267,-5.430186671261885
10,-16.180886998468516,-2.060609743303182,-1.4275076553529622,12.123440040389495,-4.790356411009419,4.5437095214669805,0.0038322088669757452,-2.656779377360125,-0.9403733510752114,1.804148322161363,1.9553783937376372
11,-15.882515704145236,1.688123436568647,7.076924212124883,14.847152257452207,-9.54376931093177,1.6220759858890457,3.9518754415366115,-1.8639915926115853,-2.0090573924992765,6.036578435678871,7.571710471976168
12,-6.358963839861811,2.695266400520899,10.578493516055905,11.923243931361608,-9.812083727851206,-3.2270538660944723,7.5133530935462645,-0.40921651963524674,0.8516857374687584,7.175106539714093,9.031244886164762
13,5.203029021924856,0.4371015429496765,6.709857670628295,4.347820718069466,-5.7108129627850595,-6.542097736378105,7.452010096335898,1.8299402746619011,3.754759516338913,5.0804564977178766,6.56845120667499
14,10.925236630196475,-2.7455987516714604,-1.281756723413662,-3.812318576841938,-0.03308614601894301,-5.752091617000346,3.701087236404419,4.422868908668051,2.698836346670073,1.7652419168426066,2.3921825326218897
15,7.742715842869817,-4.221451474695789,-7.327555447208638,-8.756026268005371,4.021737271425676,-0.8851576449007404,-1.0119441455724287,6.133957231835443,-2.1330403138180167,-0.26104187478824536,-0.9756450957181503
16,-1.4848785327405345,-3.4578496266384513,-7.59561768265403,-9.653075823978503,5.128533014229366,5.655177528760871,-4.227046094074542,5.704056761702713,-6.305824491442467,0.18448588677815028,-2.212953090743751
17,-11.037536708676086,-1.9404673588519195,-3.3701306812617244,-8.436729917720873,4.279713610244193,10.71065935796621,-6.06003817490169,3.175203911503967,-5.450036843972547,2.2860408583465888,-1.7242874034813471
18,-16.270481686050793,-1.2435183608714415,0.5819741390189346,-7.336389064788818,3.2830094728542836,12.076728412083217,-8.346754193762127,0.32653289060203394,0.2735851826716442,4.02070836966135,-1.0122136376341995
