roi_id,sampen
1,4.738767836800192
2,5.940166750482817
3,6.204571144249204
4,4.877744249949003
5,4.317800209264686
6,4.1630875713887585
7,5.660250628025394
13,5.205904298547879
16,5.154818109052104
17,4.817623257511431
18,3.9541963103868754
19,4.7799784831263
20,4.957295549045762
21,4.36118752533459
22,4.757556688939452
23,4.74225989383572
48,3.9081391418057776
49,4.553759001185451
121,6.98299357469431
142,5.198779864114497
152,3.810622635891515
153,4.700439718141093
154,5.263660439708182
156,4.601056476841457
157,4.57862097384733
158,4.240560544035373
159,3.9909548603969927
160,4.832890014164742
163,4.685422682500369
181,5.3710226444155325
182,3.8240040509331537
183,5.7279204545632
184,4.676884990162196
185,4.827254479495309
186,4.330558400030802
187,5.515699838284043
193,4.568283759574526
196,5.083922483545091
198,4.299208018387279
199,4.673913423630904
201,4.97607416075452
202,4.5525410230287795
203,5.409390936137702
229,5.215937399199149
301,inf
322,5.700439718141092
332,4.363216303377994
333,5.700439718141092
334,4.5571445565813935
336,4.135159583281636
337,3.4765863396763645
338,4.795859283219775
339,4.79766152585376
340,5.186526968779442
343,4.109804009004741
