roi_id,sampen
1,5.1015380264620624
2,3.9564107314523174
3,4.523561956057013
4,4.106689200149952
5,4.07579048760444
6,3.6716998227000377
7,4.640244936222346
13,4.579944425954531
16,3.87148525947732
17,5.38543103719352
18,4.250095350126296
19,4.245552706255682
20,4.472869992962102
21,4.0096287011977765
22,4.703211467391146
23,4.447236321666992
48,4.001386540270962
49,3.244349842568867
121,4.446256229889564
142,4.568474377932588
152,4.056005409728742
153,5.528779665328033
154,5.625708843064465
156,3.9239176071691713
157,4.591276274653358
158,4.112952816004389
159,4.256339753259786
160,4.965784284662087
163,4.954196310386876
181,4.8875252707415875
182,3.8672787397096617
183,5.362570079384708
184,4.678071905112638
185,3.626866454183055
186,3.4657493423937753
187,4.98584193700334
193,4.0081739314457
196,3.8255904935066707
198,4.703357201523387
199,3.8229517771086226
201,3.99665655692563
202,4.273974871664435
203,4.762880292916999
229,4.341468281283007
301,4.676460855206652
322,4.662101898702734
332,4.459431618637297
333,6.035623909730722
334,4.916476644437717
336,5.036173612553485
337,4.389946518316013
338,4.046963478970587
339,3.7564133563944284
340,5.324930583048886
343,6.527477006060396
