roi_id,sampen
1,6.074676686294496
2,5.011815750247196
3,6.2714630279043755
4,5.044394119358453
5,5.251087854336913
6,5.3295013145921635
7,6.046820856752993
13,5.44109979586504
16,5.461479447286156
17,4.774787059601174
18,5.272396509037486
19,6.084808387804363
20,5.768184324776927
21,4.083768357692598
22,5.127220550488074
23,6.546894459887637
48,4.791317958694458
49,5.0916998341368105
121,5.850856560694191
142,4.934112064343543
152,4.571023309763283
153,5.703903573444664
154,5.807354922057605
156,4.9010497170194585
157,5.211745177136939
158,6.189824558880018
159,5.261265312980738
160,5.192292814470767
163,5.864186144654281
181,5.603963462651213
182,4.899748526364499
183,5.900866807980749
184,5.778734244117836
185,4.954196310386876
186,5.08746284125034
187,5.634206019741006
193,6.811642280460702
196,5.192941654167284
198,6.675957032941749
199,5.038420218313821
201,5.759736901824865
202,4.912889336229962
203,4.822001698022006
229,5.2889209889990445
301,5.832890014164742
322,5.909293085823823
332,5.277984747299765
333,5.82781902461732
334,5.4045333724884
336,5.325203226920223
337,5.1177873781071375
338,5.447300778052165
339,5.574188029126981
340,5.372554167957331
343,6.159871336778389
