roi_id,sampen
1,5.914270125974117
2,5.17463200411984
3,5.062284278254343
4,5.220048480868149
5,4.437808806937502
6,5.044394119358453
7,5.342815461361186
13,5.303780748177103
16,4.655351828612554
17,4.883548411827004
18,5.250159060742168
19,4.521952703195356
20,4.794044468474226
21,5.526173169513551
22,4.866733469136537
23,4.575367343939971
48,4.293264336635219
49,3.957295549045762
121,6.10852445677817
142,5.525972474647694
152,4.580662363287531
153,6.640244936222346
154,5.9749881119919275
156,4.4276061727819
157,5.139551352398794
158,5.342815461361186
159,4.909802191028422
160,5.446256229889564
163,4.666756591884804
181,4.824428435416546
182,4.637283535851239
183,6.041659151637215
184,4.964501318778614
185,4.683565899576696
186,4.2901675247336355
187,5.383704292474053
193,4.983807966497414
196,4.8393837762502425
198,5.368221747161297
199,4.470098543689153
201,4.7865963618908065
202,5.046074602997371
203,5.164688353076166
229,4.442618308190214
301,4.737914423559755
322,4.937815168803419
332,4.408711861029429
333,6.442943495848729
334,4.780387874457335
336,4.998038483666714
337,4.756556322524087
338,5.0653464902916205
339,4.36737106564853
340,6.675251386050259
343,5.073248982030639
