roi_id,sampen
8,4.550900664647523
9,4.345774836841731
36,4.23734276280242
39,3.678389364689425
41,3.7380922596204904
42,3.3792874743296424
47,3.3692338096657193
51,3.691986402700699
52,3.8733380358974916
54,3.533563348214512
55,3.9164766444377164
56,3.5342930559362156
100,3.863938450423972
101,5.672425341971496
102,4.486912355059404
115,4.977279923499917
168,5.2597432636907815
188,4.197708157955851
189,4.786121087618385
216,4.501577606221495
219,3.3879627709941724
220,4.250374833862328
221,4.159053095878742
222,3.2233829432022643
231,3.325753183405328
232,3.3845056166140104
233,4.2389666458719635
234,3.2674803108649857
235,4.053473413269316
236,3.177404966563138
280,4.182794801693354
281,3.915352174356715
282,4.34507905913792
284,4.7035191110730645
295,4.386242908369076
348,4.5780097400793895
