roi_id,sampen
8,3.6108643641639135
9,3.5750922566970953
36,3.411017555507284
39,3.2207020930342476
41,3.934673752122057
42,2.900553466987338
47,3.602210981643333
51,3.008140388588934
52,3.165444578459643
54,2.6342519077176276
55,3.086737321978882
56,3.4667576157261717
100,4.166103290489905
101,3.976916386886959
102,4.310909093927209
115,4.012824040357584
168,4.1745416295126825
188,2.9068905956085187
189,3.512016135649381
216,3.551516017628014
219,3.3331678459911247
220,3.931708958460015
221,3.7289806101829
222,2.9820780920027374
231,2.8715162655066333
232,2.7885573266034784
233,3.2693287352573552
234,2.598294430956037
235,3.193396285999405
236,3.2570875127290617
280,3.416757245627303
281,3.958212564834392
282,4.3831282513241
284,3.691877704637668
295,3.632896977784858
348,3.9149956452455736
