roi_id,sampen
8,3.6690267655096305
9,3.868544283959036
36,4.33219643034119
39,4.371558862611963
41,3.996527808093195
42,3.6438561897747253
47,3.8073549220576046
51,3.852442811586142
52,3.5367534076785363
54,3.423957877535085
55,3.1004971497883593
56,3.2796806860695633
100,4.17537943153442
101,4.228818690495881
102,4.456229186598954
115,4.067355267801765
168,4.897612782020508
188,4.1104239896936505
189,4.918161707943539
216,4.395585136612672
219,3.7020019219113762
220,4.582556003014061
221,4.030817591989788
222,3.7599674195278223
231,3.9691059920542164
232,4.149747119504682
233,3.193681124694921
234,3.121794243789538
235,4.198144875089771
236,3.4158799489616958
280,5.015693807105145
281,4.269460674993227
282,4.298553586513553
284,4.300733872618239
295,3.561276970469467
348,4.584962500721157
