roi_id,sampen
1,5.733956844293868
2,5.536940985858213
3,4.782263941094774
4,5.280107919192735
5,6.165911938935689
6,5.428843298803875
7,5.030416341802001
8,4.7973012573936815
9,5.203592714207708
10,6.138088914320307
11,4.892391025913404
