roi_id,sampen
8,4.7736240647450545
9,5.1223966313597264
36,5.12515513132229
39,6.422064766172813
41,5.289506617194985
42,4.341468281283007
47,4.593840652067609
51,4.511448576404911
52,4.928107081518214
54,4.470319934780034
55,4.792006957724168
56,5.230100516471712
100,5.417852514885898
101,4.857980995127573
102,6.584962500721156
115,5.807354922057605
168,5.066089190457773
188,4.124695747449315
189,5.681824039973746
216,5.435819061415347
219,5.543031820255238
220,5.149747119504682
221,7.076815597050832
222,5.267888255174474
231,5.0579917227591755
232,4.347665656300971
233,5.024074134978858
234,4.650499463405339
235,4.819570871767243
236,4.851332619118207
280,6.876516946564999
281,6.559695742110726
282,5.694880192799191
284,6.092757140919852
295,5.705056346211463
348,5.940166750482817
