"term","estimate","SE","df","t_value","p_value"
"(Intercept)",2.89146523067336,0.0367808317358779,36.2438248614042,78.6133726240037,4.2733798835647e-42
"groupverum",-0.0350230633749797,0.0518081249981134,33.667073734424,-0.676014879447096,0.503648893169607
"sessionses-02",0.103760361243251,0.00720759711893425,17745.0731588715,14.3959712968243,1.00564748336217e-46
"G1_z",0.0137226386303979,0.0086596233438945,462.564855060348,1.58466922699047,0.113724894942366
"groupverum:sessionses-02",-0.0303494443478747,0.0103444155355824,17745.0748234934,-2.93389648196939,0.00335164241475663
"groupverum:G1_z",0.0170228464289612,0.00731026898356186,17745.1544315158,2.32862107635703,0.0198903213701325
"sessionses-02:G1_z",-0.057876968486161,0.00720424171889749,17745.1342633523,-8.0337349501119,1.00430712324732e-15
"groupverum:sessionses-02:G1_z",0.0319275019980312,0.0103451198524353,17745.1533761008,3.08623799950613,0.00203018628202865
