"term","estimate","SE","df","t_value","p_value"
"(Intercept)",1.05458821563077,0.0123081152401972,36.4181730373269,85.6823481946754,1.31217508323863e-43
"groupverum",-0.0128754490435971,0.0173253008608529,33.7404693718795,-0.743158756491763,0.462529078289483
"sessionses-02",0.0274723218944144,0.00253747535927789,17744.0853759855,10.8266359292775,3.13186316138429e-27
"G1_z",0.00529933034718742,0.00298324413508909,476.921320416887,1.77636495949372,0.0763102165633102
"groupverum:sessionses-02",-0.000432168988632523,0.00364170783390026,17744.0840081767,-0.118672064960706,0.905536512395856
"groupverum:G1_z",0.00549619337509079,0.00257348089624963,17744.1648520577,2.13570397320628,0.0327171992822707
"sessionses-02:G1_z",-0.0192934216866129,0.00253619117867557,17744.1449469688,-7.60724264354871,2.93978279864e-14
"groupverum:sessionses-02:G1_z",0.0109517863895355,0.00364188385621731,17744.1647560448,3.00717618186505,0.00264056146246612
