Timepoint,8,9,36,39,41,42,47,51,52,54,55,56,100,101,102,115,168,188,189,216,219,220,221,222,231,232,233,234,235,236,280,281,282,284,295,348
0,7.0048475,4.6310587,12.274664,2.4822638,-0.2826183,2.6904752,6.922801,4.6804404,4.8294735,2.608501,1.9309571,6.5348167,5.6167846,-0.54835725,12.820539,4.212684,10.573275,4.990284,8.149285,9.21344,5.519995,9.418085,6.9378066,5.0003676,5.609915,4.107427,4.5343904,2.6946454,0.5613741,5.107048,8.019345,-0.1681791,4.9641747,12.605267,6.7813754,4.266971
1,4.890019,4.151917,9.28556,1.7927811,0.73700565,2.124494,5.576095,3.2560236,3.910388,2.6295242,1.3626034,4.320563,4.4872932,-1.4680619,10.319203,2.7002807,7.6777205,3.520808,6.454021,7.176836,3.885185,8.373414,5.308816,4.3369045,4.669569,3.0055654,3.0879264,2.4859653,1.4741304,3.2615345,6.4569373,0.705081,3.2765486,8.459107,3.8600914,2.4922206
2,1.1537545,2.6140282,2.4342458,1.1944001,0.86123526,0.4749446,1.5438322,0.19864872,1.3313235,1.1657077,-0.1248152,1.2441669,1.963207,-1.798426,3.3180575,-0.21222821,1.1157644,1.0340526,3.043626,2.1644852,0.63928294,3.8425264,0.46976545,1.3833492,1.6751375,-0.06339031,0.8806154,0.80198836,1.6665764,0.48029736,3.9076564,0.66471326,0.6110534,-0.61538,-1.5370698,0.13172673
3,-0.7523274,1.271276,-3.542935,1.6928216,0.21168181,-0.5549523,-2.0782049,-2.1575563,-0.9388724,-0.5804014,-1.222105,0.01894224,-0.39701897,-0.055040076,-2.898362,-1.1427449,-3.8851593,0.06031394,0.6518831,-1.688519,-1.2229912,-1.1311532,-4.71406,-1.5659379,-0.745684,-2.7178884,-0.74236965,-0.998018,0.96492636,-0.47977275,2.530684,0.56970346,0.0991907,-7.568362,-4.4494524,-0.18102618
4,1.2686996,1.1756228,-4.864572,3.449051,0.18052003,0.5031503,-2.2046795,-1.8757569,-0.9927351,-0.8008045,-0.68729234,1.4156415,-1.3389437,3.67411,-3.267376,2.0532625,-3.5255113,1.9486732,0.8637125,-1.2211663,0.30974767,-2.990685,-6.7959113,-2.028336,-0.14844695,-2.6959286,-1.2373062,-1.1560618,0.38565442,1.2781827,3.0456226,2.0397735,2.997543,-6.8770146,-1.6765077,2.4823902
5,5.732599,2.153221,-1.8821434,5.322264,1.6868287,3.168489,1.2777429,0.750022,1.1328387,0.9874723,1.2749933,3.6237316,-0.84870315,6.955496,2.2037804,7.46686,0.9565163,5.2574162,2.7210407,2.6648219,4.089837,-0.9820471,-4.666966,0.2539846,3.1491127,-0.12965181,-1.1871924,0.545201,0.8795211,3.7729533,4.2698298,5.143469,7.048054,0.2865014,4.769858,6.280967
6,8.536078,2.881676,1.4733284,5.5701475,3.5430636,5.032905,5.0624294,3.2845378,3.2482038,3.0494223,2.8961585,4.1274977,0.0061123264,6.72679,7.88722,10.215039,4.5839477,6.760126,3.744338,5.6620493,6.500971,1.9760425,-0.6231712,2.8733609,5.931819,2.3622823,-1.4027452,2.2354596,1.9584671,4.0852823,4.418834,7.3379483,8.244406,7.1307993,9.130069,8.027675
7,6.5516925,2.1715345,1.5220476,3.3238611,3.150115,3.831249,5.2884054,3.309128,2.9777274,2.8405063,2.376057,2.2378876,0.15254591,2.1762147,7.3596234,6.970137,3.6834366,4.4102736,2.4265573,4.1533318,4.714453,2.0356715,1.573856,2.929028,4.9289546,2.127654,-1.7829411,1.6812414,1.9263549,1.4193553,2.917584,5.3720055,4.562294,7.6825576,7.205313,5.9765515
8,0.64507633,0.30178508,-1.6673534,-0.40169045,-0.6790892,-0.25591463,1.2585253,0.74828243,0.20037375,-0.3675606,-0.27368027,-0.25588357,-0.5125609,-4.1252637,-0.561402,-0.3546995,-0.43675983,-0.5003324,-0.24773292,-1.1102287,-0.4359737,-1.7038039,0.031267866,-0.13854715,0.107237734,-0.7981988,-1.2488574,-1.2863159,-0.27194467,-1.8769618,1.0220156,-1.2318743,-1.8841811,2.3027072,0.4175522,1.5558884
9,-4.8502707,-1.0157931,-4.505476,-3.2352817,-5.672347,-4.396026,-3.6128569,-1.9245802,-2.5190003,-4.299622,-2.9765995,-0.98424417,-1.1599236,-8.315874,-10.331423,-5.8150616,-3.0389066,-4.2628255,-1.8185358,-5.5290866,-4.86787,-6.1186404,-3.5954764,-3.8158412,-4.9177284,-3.520868,1.0167074,-4.256146,-3.5304835,-2.5673707,0.65886486,-8.626795,-6.4440727,-3.1435578,-5.4967933,-1.549207
10,-5.990501,-0.28597942,-3.6853168,-3.3397946,-7.5196223,-5.4851913,-4.8662224,-2.028879,-2.2953339,-5.4964657,-3.4379857,0.45406142,-1.0163829,-8.769395,-14.49217,-4.9836364,-1.2294892,-4.159193,-0.96313685,-5.1809063,-4.8891497,-7.1737027,-5.7328224,-4.747249,-6.1111126,-3.1208596,4.233015,-4.5140715,-5.2801394,0.068884484,2.513504,-11.193928,-5.9147787,-3.524193,-6.047506,-0.3494827
11,-2.974337,1.9283916,0.1224245,-1.16343,-4.017761,-3.0628047,-1.4331971,0.5083407,0.91288704,-2.7328167,-1.4667834,1.8809657,-0.3154677,-7.537979,-10.500118,0.31824282,2.560052,-1.2159641,0.89421093,-1.0455118,-0.8127853,-4.3396277,-4.4010873,-1.9307795,-3.0064776,0.1382706,6.0893536,-2.0253546,-4.0222,3.158749,5.0708404,-6.4804115,-1.273124,0.26582783,-2.392968,4.78427
12,-0.21448192,2.888358,2.4254782,0.59097123,2.08414,0.024921164,2.8302312,2.6430259,3.4972367,1.3009624,0.56445235,0.55605656,-0.23130828,-8.057355,-3.1271083,3.0343566,2.7344759,0.46412393,0.69296235,1.426325,2.9512494,-1.7423098,-1.2861707,2.1442022,0.48987287,2.5314229,4.451028,0.04658268,-1.1536039,2.7744281,5.496378,1.9261521,3.253275,2.2557576,-0.20801716,9.898984
13,-2.4198349,-0.18702851,-0.9515728,-0.95643854,4.932645,0.046235293,2.3319304,0.81066525,1.0213642,2.074243,-0.16632421,-4.0885725,-1.7800094,-11.26114,-0.03926661,-2.7220886,-3.6257837,-2.5778577,-3.3464956,-2.6076436,1.6871401,-4.397004,-0.25318077,3.5784523,-0.41721892,0.17485242,-0.7044735,-1.7633198,0.056377158,-2.2390966,1.713443,6.6854587,3.753458,-2.4658175,-4.068965,10.002557
