roi_id,sampen
1,4.066783628517337
2,4.342659536471449
3,4.764150423492437
4,4.855610090664825
5,4.147713722352154
6,4.650764559116903
7,4.742503777707636
8,3.3879256536616023
9,4.866248611111173
10,4.7057146601817665
11,4.002729792755573
