"layer","obs_diff_full","test1_p_full","test1_pfdr_full","perm_p_full","perm_pfdr_full","obs_diff_sd25","test1_p_sd25","test1_pfdr_sd25","perm_p_sd25","perm_pfdr_sd25","obs_diff_iqr","test1_p_iqr","test1_pfdr_iqr","perm_p_iqr","perm_pfdr_iqr"
"visual",-0.130572482694717,0.830132240640216,0.996158688768259,0.635736426357364,0.951384861513849,-0.26618477205282,0.265200151234916,0.318240181481899,0.282271772822718,0.35960403959604,-0.0524204608481698,0.790105842259249,0.790105842259249,0.796120387961204,0.796120387961204
"auditory",-0.0474453470159982,0.16698388535017,0.378582139121824,0.792820717928207,0.951384861513849,-0.240130256450184,0.0252603016320124,0.151561809792075,0.0328967103289671,0.197380261973803,-0.137033902803476,0.116502302446796,0.378582139121824,0.11028897110289,0.417558244175582
"motor",0.268929654138011,0.235333266509586,0.378582139121824,0.298770122987701,0.597540245975402,0.268929654138011,0.235333266509586,0.318240181481899,0.2996700329967,0.35960403959604,0.268929654138011,0.235333266509586,0.378582139121824,0.301369863013699,0.452054794520548
"extero",-0.187741500883342,0.252388092747882,0.378582139121824,0.26037396260374,0.597540245975402,-0.187741500883342,0.252388092747882,0.318240181481899,0.256274372562744,0.35960403959604,-0.187741500883342,0.252388092747882,0.378582139121824,0.257174282571743,0.452054794520548
"intero",-0.000741272258213507,0.996657636541863,0.996657636541863,0.996400359964004,0.996400359964004,-0.000741272258213507,0.996657636541863,0.996657636541863,0.996700329967003,0.996700329967003,-0.0775335608675626,0.640821133599329,0.768985360319194,0.643135686431357,0.771762823717628
"mental",0.252401533227493,0.149140413188538,0.378582139121824,0.142385761423858,0.597540245975402,0.252401533227493,0.149140413188538,0.318240181481899,0.140585941405859,0.35960403959604,0.252401533227493,0.149140413188538,0.378582139121824,0.139186081391861,0.417558244175582
