"layer","n_verum","n_placebo","observed_diff","sw_p_verum","sw_p_placebo","test1_method","test1_stat","test1_p_raw","test1_p_fdr","perm_p_raw","perm_p_fdr"
"visual",16,18,-0.0822732251285387,0.727919399036775,0.640968305211901,"Welch t-test",-0.381761698320534,0.705829543114871,0.7720114619791,0.722127787221278,0.774422557744226
"auditory",13,14,-0.0670146969297949,0.0832583015717607,0.0126957822502532,"Mann-Whitney U",71,0.344015942580291,0.685097348306916,0.626337366263374,0.774422557744226
"motor",5,6,0.180715503572348,0.572662133356676,0.134884400978891,"Welch t-test",0.888991468559283,0.397155996557786,0.685097348306916,0.384861513848615,0.774422557744226
"extero",13,18,-0.191022927859486,0.615682274381578,0.272262143000616,"Welch t-test",-1.21143043597464,0.236692074655561,0.685097348306916,0.237176282371763,0.774422557744226
"intero",15,13,-0.0486391884206074,0.769857639460444,0.975316228914729,"Welch t-test",-0.292805114350233,0.7720114619791,0.7720114619791,0.774422557744226,0.774422557744226
"mental",17,15,0.116842977230951,0.564900929720674,0.827801023998336,"Welch t-test",0.754969627370924,0.456731565537944,0.685097348306916,0.453754624537546,0.774422557744226
