"layer","n_verum","n_placebo","observed_diff","sw_p_verum","sw_p_placebo","test1_method","test1_stat","test1_p_raw","test1_p_fdr","perm_p_raw","perm_p_fdr"
"visual",17,18,0.0139119419690244,0.0933398357815331,0.640968305211901,"Welch t-test",0.0595694209715336,0.952892941766816,0.952892941766816,0.953704629537046,0.953704629537046
"auditory",13,15,0.0236092905496147,0.0832583015717607,0.00924328583131791,"Mann-Whitney U",84,0.549273268776081,0.823909903164121,0.9005099490051,0.953704629537046
"motor",5,6,0.180715503572348,0.572662133356676,0.134884400978891,"Welch t-test",0.888991468559283,0.397155996557786,0.823909903164121,0.382461753824618,0.909309069093091
"extero",13,18,-0.191022927859486,0.615682274381578,0.272262143000616,"Welch t-test",-1.21143043597464,0.236692074655561,0.823909903164121,0.238876112388761,0.909309069093091
"intero",15,13,-0.0486391884206074,0.769857639460444,0.975316228914729,"Welch t-test",-0.292805114350233,0.7720114619791,0.92641375437492,0.774722527747225,0.953704629537046
"mental",17,15,0.116842977230951,0.564900929720674,0.827801023998336,"Welch t-test",0.754969627370924,0.456731565537944,0.823909903164121,0.454654534546545,0.909309069093091
