"layer","n_verum","n_placebo","observed_diff","sw_p_verum","sw_p_placebo","test1_method","test1_stat","test1_p_raw","test1_p_fdr","perm_p_raw","perm_p_fdr"
"visual",16,16,-0.0524204608481698,0.732956082042027,0.457379193041222,"Welch t-test",-0.268651305681735,0.790105842259249,0.790105842259249,0.796120387961204,0.796120387961204
"auditory",12,12,-0.137033902803476,0.365985237635974,0.855251462804224,"Welch t-test",-1.66212453040223,0.116502302446796,0.378582139121824,0.11028897110289,0.417558244175582
"motor",5,6,0.268929654138011,0.606733168926225,0.0330135796500549,"Mann-Whitney U",22,0.235333266509586,0.378582139121824,0.301369863013699,0.452054794520548
"extero",13,18,-0.187741500883342,0.774497615769058,0.269711636850192,"Welch t-test",-1.17043203569712,0.252388092747882,0.378582139121824,0.257174282571743,0.452054794520548
"intero",14,13,-0.0775335608675626,0.378422203974411,0.874203485256782,"Welch t-test",-0.472419982651998,0.640821133599329,0.768985360319194,0.643135686431357,0.771762823717628
"mental",17,15,0.252401533227493,0.909513270490671,0.80862208329139,"Welch t-test",1.48446770467036,0.149140413188538,0.378582139121824,0.139186081391861,0.417558244175582
