Timepoint,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360
0,-6.9443364,-2.3162806,-6.8466415,-7.3882055,-6.0894003,-3.9649198,-12.512943,-3.9820902,-3.2726796,-3.7408252,1.4059815,1.2683328,-2.1813776,-16.768515,-0.46681494,-1.5175549,-3.3852575,-9.138099,0.0393778,0.85136175,7.480729,-7.86339,3.6157818,-4.2298923,-8.097604,1.4936069,-3.7558203,-4.9777775,-3.595112,-5.271365,-10.700546,-5.558528,-10.027045,-6.8561296,-1.4473662,-8.417002,-6.619072,0.11853997,-6.2916703,-6.167877,-6.3034124,0.22363736,-4.745264,-3.676629,-5.691599,-4.674023,-0.13913438,-1.4028366,-5.6482944,-2.8771052,-2.6495516,-0.5941486,0.13562894,-0.48414522,-2.9939578,0.03329863,-8.860056,-2.3385382,-4.2681737,-2.963078,-2.161318,0.39639243,-0.11939057,-7.538401,-6.8677225,-0.047212917,-1.6423237,-0.014350429,2.1845226,-2.4633589,-0.5389559,-1.8570163,2.8037267,-0.354224,-1.1342484,1.3330276,-0.32959467,-0.29787633,11.629271,8.5367985,7.335891,-3.8954859,3.6798546,-2.1183758,-2.899376,-0.59743714,3.199163,-1.223659,-1.4070413,0.83309424,5.3790827,-0.817957,0.6952368,-2.3881357,0.5004696,-2.771895,-0.02101492,-4.4057417,-12.747201,-11.128104,-7.877076,-5.0867743,-5.983278,-20.833021,-11.701525,-6.73778,-9.495348,-5.698463,-2.772256,-9.441735,-1.669073,-4.4300003,-7.7639594,-6.4722114,-12.056606,1.8961793,0.43436208,-8.261166,-16.765816,-8.066162,-7.8184633,-1.7342143,-5.6386185,-4.3915887,-3.722671,3.2856479,-5.1261396,-0.59023166,-3.9737291,-1.6791592,-4.367229,1.7295192,-3.2036388,0.62179816,0.018704899,-0.19978993,-6.69329,0.0041112215,-7.1731343,-1.4758683,-1.8097237,-1.7502884,-2.0011108,0.19759114,0.38934734,-0.9099966,-3.7289739,-3.6972609,-1.1789005,-5.01489,-2.6132822,-1.0918967,0.49206302,-4.263115,0.65661347,7.446659,1.2345396,-0.336,-0.20558594,-0.9389513,-5.17921,-5.4042807,-7.1267896,9.014282,4.9737005,-0.18850091,-9.901911,-0.37809145,-0.80268836,-1.1317991,-0.7691115,-2.0840983,-15.711272,2.3448493,-9.151444,0.46730572,-1.0442157,1.41047,1.5918078,-11.409913,-6.5717416,0.76418215,-4.1605644,-5.3275094,-3.1298647,-2.0398853,-4.4594254,-4.4912195,-3.502531,-2.282924,0.6924738,-0.12941758,-4.9117985,-14.91349,-4.9869766,-0.011459788,-1.3081006,-9.023183,6.813161,4.469306,0.7158437,-4.5482545,-0.28074467,-8.777775,-6.8260365,-3.1876554,-4.4522805,-5.4387417,-3.0822868,-9.08229,-20.715384,-10.099378,-6.195467,-12.210179,-4.2031817,-6.98302,-2.795419,-4.067809,-6.277011,-12.854607,-2.186606,-2.165524,-9.695847,-2.171948,-5.482722,-0.097774334,1.9289625,4.1022663,-0.7062966,-5.894185,-3.8517854,-1.7674403,0.7666943,0.12536472,-1.9606869,-0.59407675,-8.509559,-3.3165684,-3.0919611,-3.1078916,-3.9768827,-5.3777537,0.041126546,-3.9637613,-7.595341,4.3190117,-0.6996156,-0.19244096,-7.0042014,0.90839624,1.292247,-2.8068151,-2.3115501,-1.4076276,0.570222,0.9277652,0.7072706,0.9401122,-0.46270928,5.287016,5.9550285,3.6168518,3.9557543,0.3797049,1.3732773,4.855183,0.35294193,-9.009423,-1.6463748,5.213144,3.2550747,3.2921588,-2.8047078,3.6999953,-4.340266,-0.3306115,3.5562358,-4.532427,-3.4911926,-16.716404,-16.728916,-12.789212,-25.973726,-18.164202,-18.172432,-4.1913013,-17.88414,-8.467945,-4.1468325,-13.993476,1.0663395,1.3068739,-7.1476145,-5.394725,-14.344541,0.8301389,6.464443,-9.174599,-20.193588,-3.6749473,-8.852349,2.1131964,-4.059321,-8.980333,-0.37225008,-14.541465,-4.208648,-1.6007783,3.3831964,0.7007847,-4.405412,1.41822,-2.8380375,-1.7708162,-4.7524605,-2.8933718,-2.5130382,-4.551014,-0.502728,-8.68517,-2.2151127,-11.515488,-3.5334046,4.4357314,0.6151504,-2.526444,-6.2567096,-6.2375646,-0.01700003,-6.1449885,-2.8611426,-8.696149,-5.469057,-4.443317,-5.7566905,-0.8071329,-2.4371939,-1.100182,-1.7214358,-9.487989,-13.693996,-3.6379364,-7.9277453,-5.151542,-7.2727695,-1.496299,-6.851787,-0.27593803,-5.7451296,-2.3778813,4.3101163,0.55474645,-18.614256,-11.645621,-9.66431,7.1055384,-1.172005,-24.200045,-4.091375,-13.283032
1,-6.004407,-3.1411176,-6.3659053,-3.5159855,-4.325871,-2.4875405,-5.7051554,-8.010638,-7.2155833,2.2509,-4.7243404,-3.1193545,-3.565464,-8.895588,4.5307555,-0.2139425,-10.215777,-1.5983099,1.905144,-1.5237029,1.2377979,-2.1055322,-5.5485954,-5.669724,-9.118793,1.1550851,-1.2619864,-3.5936525,4.363213,1.6411442,-11.005696,3.3513029,3.822489,-1.4213154,-1.8893458,-4.34343,-5.4603605,-6.088022,-7.184763,-1.426856,-8.789437,-3.790429,-4.4786787,-5.153174,-0.21112806,-2.4408903,-3.5857294,-4.8836694,-2.2227647,2.3583715,-3.861046,-6.147011,-5.549302,-3.9732614,-2.4454665,-5.2051315,-9.129769,-0.96704644,-1.5159341,-6.6266036,-8.211384,-1.9691203,-2.094958,-2.4719388,-0.8778464,3.0665646,-2.619347,-1.3897767,2.5836124,0.65637803,-3.8430748,0.5639437,1.8373176,2.4540462,3.1534545,2.1696126,3.9529817,-1.1945736,0.25082907,-0.9796496,2.905596,-6.716693,2.7495525,2.2842321,-0.7087772,-2.0755188,7.719676,2.1445315,0.7764322,-2.1572857,0.27172711,-0.48802727,0.015425432,6.4068785,-15.0602045,-0.84380937,-0.9195764,-3.243892,-9.378459,-12.486905,-14.484685,-16.221975,-27.89629,-24.622747,-13.3884735,-10.431373,-3.1090007,-5.3687606,-8.773412,19.555119,-0.25783315,-5.8118715,-6.712705,-7.7056375,-11.96234,-5.673237,-4.1225967,-1.9735065,-5.943267,0.33541918,-13.302082,-1.9147524,-1.934755,-7.352193,1.3913059,5.1215396,5.963619,2.4299622,-1.463373,0.45521054,0.49017256,-0.07760375,-0.42672908,-1.0461633,0.57366407,0.554827,-2.5050123,-1.1598741,-2.4369888,-1.0458736,-1.6800512,-3.3492615,0.6192893,-5.414915,-3.3063822,1.6656069,-5.463187,-5.2760534,-2.678278,2.196402,1.594887,-4.8613687,-0.7457579,-3.6502678,1.1332065,0.9171532,-1.3957713,-0.99948543,-0.10877164,5.4684005,6.597271,-2.4187694,0.5025725,2.3845286,2.8782685,7.3190455,-6.5136733,-11.844277,1.8107573,-2.6855495,0.9616743,0.91785854,-12.660966,-1.2674793,-8.407076,6.118397,-0.17446412,7.9031425,1.1400256,1.5018536,-4.2496448,-10.571179,-8.36206,-5.808202,-6.2533097,-4.2053943,-2.785392,-7.158684,-8.911372,-1.7400393,-3.2436519,-2.2813652,-1.1146827,2.1177037,5.727995,1.6362376,-2.796451,-2.7745008,-0.06543856,5.3645825,2.0266716,-3.4548037,-3.1755643,-11.98943,-3.135277,-2.2096622,-1.2255611,-4.884399,-2.0845566,1.149189,-9.56046,8.103164,6.2554426,4.082185,0.3946882,-8.165886,-0.31343922,-2.873216,-5.495935,-9.939177,-5.6692343,-1.8843513,-13.106902,-4.1260543,-1.872939,0.6781913,-3.9485602,2.1382244,-2.945126,-9.431397,-3.0117562,-1.5506576,-4.3393035,0.17687249,-6.1239467,-0.07079996,-4.786882,-7.0927033,-5.7251525,-5.850001,-12.120813,8.140566,-0.06357501,-9.726815,-2.2574823,3.5192242,-0.6041952,-4.31467,0.06446415,2.291816,-3.5863166,-0.3625638,0.6943932,1.2704575,1.7591726,4.217769,4.3192377,-2.6838138,-1.0951067,-1.9482418,8.516106,5.297497,4.5223007,-0.15618959,-1.6349226,2.533426,1.9006051,-7.8832726,4.484959,-1.6364806,0.728067,3.7629857,0.03603042,7.6225533,0.73518795,-6.6674795,1.5710404,0.51887846,-6.0960126,-11.927701,-8.136256,-16.231022,-8.8876095,-16.850525,-20.221788,-3.2775407,-15.680507,-3.8643966,-1.3212878,-22.000025,-2.531186,-3.0760293,0.8043038,-6.531976,-9.416255,-1.7223142,4.316448,2.0050802,-3.5360007,-2.0841806,-8.533401,-2.7285235,-4.910383,-13.790659,0.9416344,-0.629793,3.1070814,-1.451754,-1.1565548,1.6192311,0.93967354,1.5882361,0.42196998,-1.73971,2.7667081,-1.299351,-3.2192335,-1.9125361,-3.5493486,-2.5472186,-3.9211795,-2.6552532,0.05795847,6.4213023,-2.6955926,2.9178965,-2.1864705,-6.7988286,3.3114548,2.009545,0.22162811,-6.2588234,-7.131686,-5.950385,-1.4393427,-1.8040658,-3.661947,5.6177382,-2.1434762,-8.993555,-3.747658,4.164512,-0.3069802,-5.504121,-8.040437,-1.6972325,-10.341321,-4.8425198,-3.233689,3.017667,2.8786724,-0.053658087,-18.44145,-5.3343596,-7.1865172,0.17014487,0.9606391,-8.088328,2.8808374,-0.95208085
2,-15.182381,-6.720269,-7.9808846,-12.915549,-12.472388,-8.602576,-7.0008492,-12.632431,-7.8209324,1.929892,5.483124,-1.5398425,-10.071498,-2.2696598,1.1831642,-6.7196035,-9.081044,-6.087624,-4.137116,-5.9000397,-4.220389,-18.701069,-8.424513,-11.105938,-5.237859,4.2875175,-0.9750973,-3.8413854,4.4009094,-3.1054468,-6.871196,0.58372504,1.5583154,12.564532,1.4928986,-12.478675,-12.07304,-0.65317464,-10.278933,-12.378474,-6.89875,-6.310748,-1.5030451,-0.8672761,-2.7776105,-0.6218365,-6.165991,-5.5442777,-6.00059,-3.5289295,-7.6421714,-10.736975,-3.4853852,-4.351273,-5.369254,-5.3311796,-10.018945,-10.915528,-4.3465967,0.6200033,3.3551447,2.5574977,0.89854836,3.4844472,4.984497,5.50834,4.1518135,0.3889467,4.4294205,4.0452595,7.9618516,1.3099383,4.8227515,2.2700257,1.321369,5.4150724,7.7753944,-2.0975163,-2.748776,0.49697885,1.7879735,0.81830025,4.817035,5.6771874,0.7301824,0.35105342,9.443526,1.6712209,0.574414,0.027935693,6.772172,7.7479205,3.028826,3.622764,-2.299547,-1.6676879,1.2220649,-0.6284412,-6.759218,-9.080805,-10.454349,-22.895784,-12.1551695,-29.02386,-12.839178,-15.433669,-2.82603,-4.2614274,-10.6209955,-10.743234,-0.27789524,6.732232,-8.195912,-5.9746304,-12.833948,-4.7421117,-4.630939,-4.263486,-15.108565,-11.176448,-24.808886,-2.2755604,1.3201851,-8.433031,-3.0535643,-12.108786,-4.179135,-0.4735907,-2.213126,-1.7606157,-0.8432032,0.7084309,0.4361024,2.0422266,-2.5626602,-2.5725815,-5.115974,-8.082274,-5.3431954,-0.09687891,-1.8034495,-9.226843,-7.074801,-8.192049,-0.75260836,0.19985661,-5.3316727,-5.960275,-0.986482,6.766858,-3.2892973,-11.701715,-13.677364,-10.058686,-2.3820717,-6.126823,-0.97223353,-2.7545795,-3.881926,-5.644922,4.818072,10.31018,-2.2855184,-0.8537426,4.0798454,4.4136467,-6.0407443,-18.905674,-1.9973123,10.214356,2.0663931,-1.5740306,-16.837652,-15.106544,-8.25082,0.62087214,0.67173034,-11.232472,-1.346398,-0.16827081,-10.331825,-12.200133,-8.025361,-10.886187,-7.9358573,-12.68239,-7.8766923,-7.665282,-11.063456,0.49191028,-1.0798701,4.217751,-14.399111,4.5839033,4.6110106,-10.33606,-6.010988,-5.7673388,-1.6225047,1.7507803,-5.0507793,-6.3511877,-7.2740335,-3.0548368,-2.2049441,0.9461858,-3.9091768,-4.0465956,4.628203,4.4076195,-4.8235345,1.7788268,4.2934775,9.526153,0.8190687,-10.463526,-8.055518,-1.6687477,-10.315552,-14.736402,-7.8489714,-2.8108218,-6.587099,-6.108751,-6.8819175,0.80924284,-1.7391971,-0.17180493,-1.4234692,-6.6398716,-7.132693,-8.511375,-4.08155,-3.570499,-6.3649015,-4.448876,-7.035124,-21.419825,-9.629326,-5.2164073,-1.0810173,4.1838946,2.5014114,-0.35616547,8.806605,2.2109258,4.8744235,5.3597383,9.512128,2.6926079,4.7050657,5.8133497,3.2253807,3.4050658,0.9922156,5.412157,8.978158,-4.4213467,-2.0227716,-3.9898705,1.2949071,6.401446,2.4435065,0.16907606,5.4485283,3.8364563,5.781734,5.602478,5.0428247,0.6530378,3.0481603,2.9718826,2.0289242,-1.4698215,-2.2261178,-3.3776395,-5.208247,3.1801748,-7.026911,-12.337847,-8.593552,-11.748463,-15.9610195,-15.65894,-14.3049345,-7.7925067,-0.98728204,-6.214175,-4.6396976,-19.102386,-0.01116054,-5.3734875,-3.9600036,-9.383195,-13.870937,-11.259809,-3.993859,-9.043745,-9.937718,-5.431774,-21.142855,-2.7015798,-3.848841,-3.8994584,-1.7104067,-7.5850015,-7.2291303,-7.3272343,-8.096895,-0.3248722,-3.0245872,-2.4609666,0.88294214,0.58458626,-1.6859313,-1.9425558,0.20355122,-5.8685164,-3.1536305,-7.904771,-7.3554254,-9.673438,-3.2563927,-1.6433982,-5.1299715,-6.5232,-8.575247,-7.100281,1.198508,1.8589116,-2.9378788,-14.634526,-14.20882,-14.190273,-3.5913887,-8.891534,-1.2241743,3.4965525,-6.726504,-18.04766,0.70347476,8.230154,-8.07,10.966635,5.666065,8.214339,-9.733865,-7.5493164,-3.0191379,3.8912678,6.974562,-0.7456869,-8.52977,-4.7113247,-10.379886,-3.081088,0.33904535,-16.608423,-3.8785055,-2.031996
3,-6.3973236,2.4472027,-9.583,-8.737616,-8.031394,-6.41928,-12.050578,-5.893596,-3.0910249,6.644715,6.4300747,-0.9840994,-0.3632289,-8.341945,-13.416586,1.5407919,-3.484511,-9.061627,1.7682744,-3.3848188,-1.0497183,-12.433074,-2.0896373,-9.071396,-1.1596162,-2.733691,-10.773931,-0.5188961,-18.430466,-15.550668,-7.4179325,-5.3784747,-10.830468,-11.9353695,-8.402108,-7.4531317,-10.1554365,-6.2722816,-7.062942,-6.31022,0.12170394,-3.2503564,7.242679,-2.7775433,-9.473397,-7.4629946,-1.1177124,-3.7896988,-5.8912835,-4.551538,-4.3394976,-8.026934,-0.3490889,-1.7095201,-4.3923597,0.6422116,1.2931963,-0.34403098,3.4351463,3.808282,-2.8429995,-0.11841582,0.29460716,-0.5491596,0.021962034,-2.8541157,-6.2884355,1.516242,-2.2991774,-1.3552834,-2.870015,-0.43522605,3.9013019,0.33161768,-4.442486,2.171062,3.7718415,1.7812649,-5.1176753,3.4488165,-3.2676575,2.5491319,-3.1091378,8.154556,6.864719,5.5705233,8.822613,-2.0967035,1.6619773,0.7753282,4.291304,0.8876145,1.5915605,-0.39326465,-6.9067836,4.6159835,-2.0247304,2.3780482,-2.2574093,-10.037105,-7.4597964,-6.377457,4.195314,-12.991662,-5.9688816,1.2182044,-0.32737902,-2.122053,0.9624228,-16.989143,-0.51291823,-5.2775617,-2.5933206,2.229122,-6.4191027,-4.5012918,-1.9658458,-4.7377,-14.059959,-1.0545316,-10.285114,-1.8531278,-3.4613361,-0.5984165,-6.159292,-3.4898837,-12.919132,-0.57617563,-4.356709,-6.4364843,-5.5076685,-3.9681427,-4.582017,-2.530469,-3.045175,-3.5337634,-2.2796142,-3.633184,-6.330182,-3.2628574,-3.840856,-4.9920945,-3.6861758,-8.200573,-5.527942,2.410441,2.8228498,0.27853465,-5.8401647,-5.4580073,-10.340551,-1.0258291,-0.15809406,1.88555,-10.019962,-0.4568878,-0.61959946,6.369192,-2.3679652,-8.958551,-15.559169,-6.9248047,-6.0786266,10.263,7.9141445,2.641738,-11.613788,-0.42558146,-4.2197623,3.9638848,-0.15475832,-2.9093645,-11.030789,-15.128969,-4.7174892,-0.25493464,0.54461503,2.7824714,3.4974678,-3.3755639,-8.187734,5.9731326,-10.356629,-6.8992076,-8.01449,-6.380923,-6.1532536,-4.214631,-7.476745,-3.8936522,2.5732522,-3.5275354,-3.9330776,-13.888151,-8.305008,-1.9362003,-0.26957166,-5.7118974,-2.2975497,6.7779226,-2.7382407,-8.683203,-0.2939796,-0.39199272,-5.62062,-1.7665888,-11.479785,-4.758138,1.8713359,-12.82354,-9.800729,-10.605431,-15.375626,-7.967843,-14.914831,-10.064301,-8.749084,-6.3003316,-6.464603,-9.010828,-4.4475403,-3.0079286,0.37983853,-1.6612908,-9.659351,-5.464724,0.8800644,-2.6101108,-3.4180136,-7.0285683,-4.332876,-5.360137,-1.9335052,-2.2390769,-4.680774,2.5060093,-4.5370216,-7.5276313,-1.0403762,3.360434,0.5502771,-4.2628255,-6.2232194,-4.3455215,-0.90395504,1.4870845,0.24494854,-2.1738658,-3.6283777,-1.9942762,-0.54418176,0.4241713,1.164242,-4.258378,-1.4772979,3.338769,4.8910403,-0.8626086,2.2140343,2.594185,-0.39118105,4.531347,2.17505,6.5800033,-1.6137239,5.2534184,5.491166,5.013039,6.277039,-1.2253252,2.6842597,4.4612136,10.258168,-3.9618754,-10.435155,0.8375304,-0.14158227,-3.6376886,-3.666621,-9.185825,0.77698565,-1.0478616,-18.010212,-9.429473,-9.447696,-4.9860663,6.5733814,-6.360093,0.67122453,38.18504,-1.6866094,1.515785,-0.26604232,2.7182386,-6.6871305,-4.723984,-5.9503,-1.8178957,-11.058213,-5.469284,-8.5183,-0.2658375,-3.49158,-7.785557,-1.4314878,-10.294411,-14.3423,-4.8478627,-6.132135,-4.8031754,-6.677384,-2.935922,-1.4077656,-1.3711668,-4.1776557,-4.5269685,-1.8777914,-8.112159,-3.3290358,-3.5837462,4.0168962,-11.647219,-4.978358,-15.210803,-1.3808596,0.13376825,-2.1495275,-4.15906,-6.098922,-9.074546,-7.8368473,2.2767794,0.6113727,-10.033428,-11.968977,-2.566321,-7.957612,-2.3094997,-5.5974813,-4.627313,-16.145197,-11.121452,-9.652338,17.04338,16.064808,9.2901125,-5.0164413,-2.9059482,-1.0056465,2.3140154,0.47192147,-2.165691,0.12482368,2.8445535,-3.0953934,-8.661406,-0.54577994,2.5795019,5.8311763,-3.46015
4,-2.791283,8.521473,-7.4330554,-3.566862,-3.078145,1.6327685,5.9566655,-9.268814,-7.7620144,5.912563,5.730136,-5.0002637,1.271205,-3.6099718,-15.715154,2.1370366,0.55209213,-7.7617188,-1.6936854,-1.0950776,-2.1011016,-9.86654,1.2484152,-10.646585,-5.6721478,-2.1216934,-12.564957,-6.2571745,-17.744059,-15.813691,-16.764748,-7.565332,-20.954954,-14.880779,-7.021273,-9.024142,-5.5996304,-7.2065916,-6.824147,-8.652492,-11.031401,2.2535768,8.343944,-0.36387426,-7.809135,-3.6480973,-1.9829575,6.5907903,-3.1803992,5.4231305,-4.399456,-1.6055292,-4.462537,-0.5068546,0.8654968,-5.833836,-5.849043,-3.897389,1.8654598,3.1284294,-6.116686,-4.3032374,-4.6629643,-4.463011,-4.243728,1.3865749,-8.651106,-6.749763,-2.5571373,-6.232757,-3.418138,-0.75102085,-0.49659982,-2.0413082,-7.4599214,1.694918,-1.590415,-1.765748,-0.34296277,-4.4280763,-8.83005,-4.2146783,-10.334945,-5.409909,-0.3644857,-0.48773977,-1.4202023,-0.31847134,-1.0555627,-0.39343813,2.967437,-1.5624137,2.027598,1.4326118,-5.373812,-2.567414,-7.2282114,-3.6982977,-1.917284,1.8689182,-8.578469,-9.126954,-16.32011,-17.799433,-11.481089,-5.691667,-4.667909,1.321955,-5.7055216,-14.55183,-4.444219,-8.5437975,1.3864559,3.9615133,-8.44941,-3.8275316,0.8249751,-13.489014,-3.88466,-6.0495877,17.87948,-3.7666159,-2.6280086,-6.4303904,-6.619769,2.4539359,-5.619794,-11.297111,-8.081612,-1.8210837,-1.3672425,-6.100708,-2.8992703,-2.1970167,-4.722325,-0.9910856,-0.3810819,-5.463133,-8.750225,-8.6332245,-6.1253133,-12.118942,-3.257758,1.2185136,-2.6793966,5.9206777,-3.1775267,1.3061237,-4.1951118,-8.6986885,-5.0152106,0.5443631,6.088026,5.9177394,-4.696333,0.482293,4.1388707,7.0210996,-1.6293355,-1.9940262,-9.888644,-9.604107,-4.731862,6.0551925,-3.1194146,5.4671726,-7.3302264,-12.766921,-1.4487612,3.1443696,-0.93848735,-1.6343101,-8.770971,2.0812953,-9.575045,-9.328506,-0.53675956,1.9407073,-2.814163,-1.2689725,-3.0586085,6.775543,-4.009396,-2.2553918,-1.9858671,-0.70996016,0.54943573,-8.491941,-11.587457,-0.07360359,1.90624,-4.758341,2.161297,-5.5962234,-14.870978,-0.67537963,-4.987822,-4.8116417,-1.5357628,-0.84925103,-4.062173,-9.07918,0.80653274,-4.2050633,-6.200546,-2.830479,-5.805959,-4.487926,-12.69008,-15.947114,-7.772344,-10.326949,-16.171434,-11.258948,-4.1294446,-6.096694,-8.403234,-2.3393247,-5.8430963,-8.844041,-4.005027,-2.6649883,0.598495,0.2705868,-6.426687,-4.9176283,-0.94546956,-1.414224,-2.5657587,-1.9912812,-4.9752893,-4.4302635,-3.8444014,-2.0939949,-2.411765,-4.1490183,-7.42132,-12.535755,2.5148573,-7.9836993,-11.281598,-10.730091,-10.209769,-6.7220936,-12.360328,1.8578554,-5.9453382,-3.1078615,-3.0012317,-1.6488366,-7.6417146,-1.1876758,-1.1329772,-2.564558,-4.419081,-0.67977405,0.22219482,-8.637881,1.075621,-1.941268,-7.592541,-2.3276317,-0.9474068,-2.456815,-1.8547211,0.13813753,-1.7499872,-11.123377,-5.3061,2.4252138,-1.4591573,2.222704,-0.511277,2.9620194,-7.460331,-3.039746,-3.3578062,-1.26733,-2.2208977,-4.5538588,-1.7094841,-0.99875087,-9.522403,-8.523352,-6.9519544,-8.466191,2.3099463,1.8479625,-7.621807,18.145863,-6.621822,-4.4447217,-3.1739295,-1.3485962,-2.0752277,-5.367297,-9.414581,4.495955,0.73528814,-12.020671,7.440345,5.0490766,-0.33430767,-4.377447,-2.796496,-2.221621,-6.046619,-8.025986,-1.7024608,-2.9116838,-3.1321592,-4.285457,-2.5710578,-1.443288,-3.6960921,-3.24755,-2.6566408,-3.7561378,-7.426953,2.384939,5.77531,-11.542928,-4.584864,-4.7370396,-7.115009,2.7978287,-3.5567749,-2.7464733,-6.900132,-9.410571,-5.9545813,7.4675364,7.5601716,-2.253621,-6.394734,-0.47657135,0.13483846,5.647233,-1.7580062,1.9827285,-8.943261,-16.693586,-5.9125094,16.944569,-3.6552603,-3.4552703,-1.9705065,-4.883044,-2.8298001,0.7748203,-2.168499,-0.22887807,-14.907277,-0.55597836,-5.417982,-4.794885,-1.8352485,-20.778885,-5.5071187,-6.217377
