roi_id,sampen
8,4.623881490013459
9,3.951344194055884
36,4.758567848651418
39,4.025535092107138
41,4.276331228447252
42,4.56408377104524
47,4.006919413939791
51,4.364572432295856
52,4.631177055703978
54,4.550434817592886
55,4.146466028618323
56,4.5636858410907415
100,3.9982649486292523
101,5.743391863325639
102,5.46948528330122
115,5.52070795900186
168,4.864748927981444
188,3.8408425773669244
189,4.378959039923742
216,4.793731638193629
219,4.316507819103109
220,5.138088914320307
221,4.584962500721157
222,4.431552586061861
231,4.3058084295240855
232,4.774188058122405
233,4.8875252707415875
234,4.376969458445324
235,4.010779838753242
236,4.130754404161634
280,4.542258049766918
281,5.241585986569759
282,4.866733469136537
284,4.313890775821944
295,5.006426269159433
348,5.282933963271499
