roi_id,sampen
1,4.81932756372368
2,5.321928094887363
3,4.817293159113723
4,4.431552586061861
5,4.5109619192773796
6,5.146239471190623
7,5.312405320768856
13,4.199541482208411
16,4.854660636835961
17,5.298291730620124
18,4.829269698486045
19,5.608386846232486
20,5.614709844115209
21,4.968928554066994
22,4.718818247455947
23,5.133615437741
48,4.936856017007806
49,4.073248982030639
121,5.246200768724118
142,4.830269314005607
152,5.274261661257048
153,5.127564499718667
154,5.400879436282184
156,4.831201664011973
157,5.578267848147148
158,5.389672701523197
159,4.607682577221239
160,5.989946335336078
163,4.819867533371153
181,4.788089062531875
182,5.034995421356204
183,5.1520030934450505
184,4.408464845355358
185,4.566442412750359
186,4.375566058489436
187,5.08746284125034
193,5.655351828612554
196,4.535523567986652
198,5.4109331009461075
199,5.046474429799501
201,4.448660722180975
202,4.294917142326853
203,5.116682980165333
229,4.0645861220382
301,5.769202099098424
322,5.332707933640605
332,4.809130546947456
333,5.025535092107138
334,5.845490050944376
336,4.717412796744806
337,4.704813733742903
338,5.015463117387805
339,5.158953883621309
340,5.78135971352466
343,4.791954828763859
