roi_id,sampen
1,4.572889668420581
2,4.745954377393462
3,5.889612604176683
4,5.1852566551983035
5,4.9218409370744896
6,3.9420800240708185
7,5.8030547846239795
13,4.757697035750293
16,4.989946335336077
17,5.020887366473824
18,4.793850657707856
19,6.199672344836364
20,4.818759685329853
21,4.933572638261024
22,6.375039431346925
23,5.412781525338477
48,4.247927513443586
49,4.152951922838599
121,5.672425341971496
142,4.962896005337261
152,4.562525111601401
153,5.241585986569759
154,5.795596951181433
156,4.588714635582264
157,5.044394119358453
158,5.9818526532897405
159,4.896398221790876
160,5.396604781181859
163,4.920293300211007
181,5.08746284125034
182,4.940166750482817
183,5.3339007365534385
184,5.971543553950773
185,5.266786540694901
186,4.219168520462162
187,6.20666554825733
193,4.748461233004036
196,4.788685710613534
198,5.321928094887363
199,5.435554516619357
201,4.708344916226438
202,5.635588573791124
203,4.6468902498643585
229,3.7941609957477493
301,6.357552004618085
322,5.688250309133178
332,4.292781749227846
333,5.429615964201735
334,4.939805218081254
336,5.118941072723508
337,4.532824877385981
338,4.724026538458708
339,5.176979758976263
340,4.803386019854659
343,4.554588851677638
