Timepoint,1,2,3,4,5,6,7,8,9,10,11
0,1.023095644250208,2.252608956122885,1.727729754788535,19.386383999519204,-8.851677103918426,8.118628130275376,-0.8760438403304742,2.3184297474063174,4.229300307984254,-3.6503920628100026,-0.1625609579020921
1,2.2194609271020305,0.3898575647296954,4.768530029295088,19.481713195236363,-10.095814388625476,8.092600625996687,-0.36167151100781497,0.491884247837018,5.523211187245894,-5.673858287383099,-1.588882327079773
2,4.104462960849003,-0.1553057943071638,3.741050894163093,10.70379543912654,-5.941505351845099,6.0886028561056875,1.3425279688470217,-1.5776765972984081,4.936594256941153,-5.095600096546874,-2.2221196932452068
3,4.91241701646727,0.23476026009540168,-1.2029595545360021,-0.30031798757156547,0.045436336506842354,3.841087231222464,1.0621816138831937,-1.8938085345589384,3.7980065084233576,-1.1080993492992557,-1.3368300269452893
4,3.39023957568772,-0.9227930533186514,-6.37707614290471,-5.119428647415979,3.3443390289131476,1.861749603432052,-3.3042366151907006,-0.3125146742986173,3.668080821937444,4.593356123992375,0.24551824282626716
5,0.19171801289277418,-5.142616504005024,-7.5372713713013395,-1.632736626936465,1.2489990659666306,-0.682693247284208,-9.8343737426461,1.141931335536801,5.163767657698873,8.572499048953153,0.9133648981853407
6,-2.4251225219697368,-10.353029766861273,-3.4998114255009867,3.6580396510508595,-5.7261342491422385,-4.064118769704079,-13.3337602761327,0.2232477366924286,7.774053104373873,8.09615330185209,0.015542744221735974
7,-2.5800187879679153,-12.135954097825653,2.91048809216947,1.8342514035044883,-14.125026247939285,-6.582189956603914,-9.637646973133087,-3.192805047546114,10.46169087473227,3.2614795605138855,-1.304722012913957
8,-0.6415318153342422,-8.16839776583472,7.432374336889812,-9.383199360905861,-19.240455665758677,-5.796617320605686,0.3963147474794972,-6.725354431919297,12.228579037043513,-3.105293103322691,-1.2572039460041085
9,0.9311021903947908,-1.287720955756246,8.019596546888351,-22.630079466469432,-17.759831778857173,-1.438922423109108,11.121432262111684,-7.534441897303474,12.2688597063629,-7.729524557991904,0.571944712376108
10,-0.1731963400938073,2.5955275788295027,6.183270634437094,-27.191358157566615,-10.257087050652018,3.3064493914039765,16.571080678579758,-4.87029106337197,10.070247620952372,-9.276814803176997,2.5626714967039166
