"layer","n_verum","n_placebo","observed_diff","sw_p_verum","sw_p_placebo","test1_method","test1_stat","test1_p_raw","test1_p_fdr","perm_p_raw","perm_p_fdr"
"visual",18,20,-0.350416301005143,0.392493949880081,0.15357811029973,"Welch t-test",-1.43990501669486,0.158904205772039,0.44876824941535,0.166083391660834,0.437956204379562
"auditory",19,20,0.0780467764821229,0.160056884206831,0.798528945102491,"Welch t-test",0.387374576020009,0.701509777013276,0.701509777013276,0.696230376962304,0.744025597440256
"motor",18,19,-0.191636796977438,0.492766477677795,0.785000955421424,"Welch t-test",-1.80295155324657,0.0800586136806691,0.44876824941535,0.084991500849915,0.437956204379562
"extero",18,20,-0.136808891641495,0.235797990093913,0.694501257851975,"Welch t-test",-0.817857568850553,0.418822029875061,0.628233044812591,0.420657934206579,0.630986901309869
"intero",18,19,0.037187549804203,0.0102860185101473,0.982410367791397,"Mann-Whitney U",154,0.616101511263636,0.701509777013276,0.744025597440256,0.744025597440256
"mental",19,19,-0.265271226941083,0.589654262288785,0.618529765156931,"Welch t-test",-1.23683806056419,0.224384124707675,0.44876824941535,0.218978102189781,0.437956204379562
