"layer","n_verum","n_placebo","observed_diff","sw_p_verum","sw_p_placebo","test1_method","test1_stat","test1_p_raw","test1_p_fdr","perm_p_raw","perm_p_fdr"
"visual",18,20,-0.277636363636364,0.21349066727939,0.625651452513252,"Welch t-test",-1.09304746374035,0.281807581369895,0.56361516273979,0.289071092890711,0.578142185781422
"auditory",19,20,0.163421052631579,0.142249944925725,0.828911640497902,"Welch t-test",0.779329552989627,0.4430274682672,0.664541202400801,0.448155184481552,0.672232776722328
"motor",18,20,-0.186111111111111,0.0335140368772766,0.0697386457642539,"Mann-Whitney U",114,0.0542101058220556,0.192528604597523,0.159384061593841,0.478152184781522
"extero",18,19,-0.231954887218045,0.0137154494601457,0.362678191556728,"Mann-Whitney U",110,0.0641762015325077,0.192528604597523,0.134886511348865,0.478152184781522
"intero",17,19,-0.0344497607655503,0.00386096033130803,0.119607705296302,"Mann-Whitney U",151,0.740151237043209,0.763494424227557,0.746025397460254,0.762923707629237
"mental",19,20,-0.0801315789473684,0.103795751660064,0.870781140543607,"Welch t-test",-0.303125374139819,0.763494424227557,0.763494424227557,0.762923707629237,0.762923707629237
