"layer","n_verum","n_placebo","observed_diff","sw_p_verum","sw_p_placebo","test1_method","test1_stat","test1_p_raw","test1_p_fdr","perm_p_raw","perm_p_fdr"
"visual",17,18,0.0860822811927784,0.956799787795151,0.107285847900641,"Welch t-test",1.10731181408045,0.276178952965291,0.943986659421856,0.272172782721728,0.943305669433057
"auditory",17,18,0.0545178614388398,0.794680913407268,0.760753913447247,"Welch t-test",0.583891451906853,0.563278501497675,0.943986659421856,0.562043795620438,0.943305669433057
"motor",17,18,0.0491124806874242,0.680807222168678,0.657425370275303,"Welch t-test",0.56522564517235,0.576238465407,0.943986659421856,0.57984201579842,0.943305669433057
"extero",17,17,-0.037055337778983,0.938536847885204,0.189126679319885,"Welch t-test",-0.46210879640514,0.64744087340178,0.943986659421856,0.643635636436356,0.943305669433057
"intero",16,18,0.00636354316251049,0.23974972000958,0.979655903936679,"Welch t-test",0.0708353148415963,0.943986659421856,0.943986659421856,0.943305669433057,0.943305669433057
"mental",17,18,-0.00750149183939182,0.251640049569627,0.923528871118455,"Welch t-test",-0.0821330949055438,0.935100081925722,0.943986659421856,0.932306769323068,0.943305669433057
