"layer","n_verum","n_placebo","observed_diff","sw_p_verum","sw_p_placebo","test1_method","test1_stat","test1_p_raw","test1_p_fdr","perm_p_raw","perm_p_fdr"
"visual",19,20,0.079633300235597,0.957401582604117,0.0463934407241076,"Mann-Whitney U",221,0.391458138825966,0.806086658867489,0.273372662733727,0.815168483151685
"auditory",19,20,0.0537603600557635,0.767662325296716,0.835601797166198,"Welch t-test",0.622619732113221,0.537391105911659,0.806086658867489,0.543445655434457,0.815168483151685
"motor",19,20,0.0549881295660916,0.431791930919687,0.469585902579177,"Welch t-test",0.694570660182028,0.4920962372755,0.806086658867489,0.488751124887511,0.815168483151685
"extero",19,20,0.0102191073362117,0.840740154391893,0.254991557329926,"Welch t-test",0.128912840976944,0.898138632655777,0.898138632655777,0.906009399060094,0.906009399060094
"intero",19,20,0.0791659421158218,0.671516782453575,0.994298517052549,"Welch t-test",0.851393704246658,0.400038658515457,0.806086658867489,0.414658534146585,0.815168483151685
"mental",19,20,0.0163705309397009,0.130800788232647,0.843411133576605,"Welch t-test",0.193330516154593,0.847886712485212,0.898138632655777,0.846915308469153,0.906009399060094
