roi_id,sampen
8,3.617383978413534
9,4.932313192488426
36,4.618385502258607
39,4.5530532527664125
41,4.487840033823051
42,4.049037493308554
47,3.9341120643435428
51,4.1203649523295685
52,4.582097167026767
54,3.4189525492822272
55,3.9856337108297972
56,3.946535348407287
100,4.733956844293868
101,5.076102979085792
102,4.478971805032942
115,4.703357201523387
168,4.4895612848216855
188,3.815063017192868
189,5.175638652636706
216,4.291231297664446
219,3.950945775686454
220,5.52070795900186
221,4.216811389073149
222,4.014728337150554
231,4.182018073430332
232,4.177761495674279
233,5.023672828984368
234,3.913868577971091
235,3.6202379754686866
236,3.794415866350106
280,5.520072969977133
281,5.557655154725421
282,4.7165336942613925
284,5.148183222288246
295,4.473415848072999
348,3.8163661633525727
