Timepoint,32,34,61,68,85,111,132,150,258,260,287,330
0,1129.262494807869,1143.7945077078682,1038.7319135923644,818.0087872405551,448.49923347890183,686.4047417511811,160.38300848007202,944.1939844657024,1071.9936060172556,1003.3890592716942,1123.0873553936299,1083.8665801823488
1,1132.7369478665864,1145.6282747229752,1036.3018365808434,815.9720144698869,436.59197384751496,681.5599479675293,159.82929204980988,947.9349497508707,1073.557641277277,996.633713903506,1105.657561815702,1087.3756323028028
2,1128.1492969633766,1139.575760821907,1038.1786560883393,819.5592706025536,449.36683144523397,686.3780667073017,160.41250289171592,943.6171965702399,1068.1720534728192,990.4584486780088,1103.4008727440466,1085.4908297354714
3,1120.6901631765236,1137.054131332709,1037.5363959235115,814.8749496687705,449.0461371933916,685.4959894128748,162.19731252997315,941.055562778154,1070.8050993425345,988.3717701809466,1109.0148658752441,1082.4166373983462
4,1129.570007876573,1138.8682406678492,1030.9604067415805,817.4596063414616,447.58707308999215,682.774987401189,162.38200280127398,942.016559423677,1077.3055121115988,993.2357984810822,1111.4592632880579,1085.6025055110106
5,1129.8105493605947,1140.0674799705039,1039.6996094987198,816.9724640348064,446.2097525274639,683.3526271098369,161.05630194729773,939.8584269709631,1077.8365655714465,995.5452991832386,1122.8172479776235,1082.492162871779
6,1132.031201945171,1146.181893484933,1046.6258400581978,818.1088302384561,439.2918940541062,682.4297991572199,163.39402819958684,946.3320981430195,1070.509834304028,999.8975325655346,1106.6991970355693,1086.6103058753654
7,1130.9020692298855,1141.687400973573,1046.745115950301,819.8332136922808,447.58386670201537,686.3261201188371,162.66353855644607,946.5326791296802,1060.5129277556853,996.323123648147,1119.6407693716196,1085.4682581494426
8,1131.8665255033052,1140.8087295220823,1045.5532977129963,816.7971651447353,446.06938478647703,684.5363716950287,164.5692977932678,945.1182358685662,1070.1248179368774,994.0282658348399,1100.3111717517559,1081.4588109066613
9,1126.9694161393525,1136.8014488998724,1040.7395514410896,815.5837807726505,438.8440216745211,677.8105967753643,161.36035197722043,943.6619878715775,1075.1681703860665,998.2955902351821,1096.0197819929856,1085.8645722684805
10,1125.7946973429546,1140.0131599270567,1040.4979542912663,815.6389488106344,446.7544422394976,686.8798140448492,161.89649212497403,947.3158495640238,1081.2007358268722,998.4009439767884,1110.299787227924,1089.0482593558686
11,1129.447920164911,1137.6072225765306,1046.3971433897277,817.0603289248338,443.9851807168059,684.5782717111948,160.80667693587554,949.025579021442,1084.0017498675063,997.525080404991,1115.631983096783,1089.9141913519966
12,1122.381554512956,1133.5909884705836,1039.372222281791,814.399802136777,442.90781509301286,679.7192116814691,161.71799631959178,948.3133754671173,1081.2705317864609,1004.4434557197508,1101.0156503824087,1093.3806364717539
13,1132.5006053803734,1138.2147497060348,1043.7755896078575,815.963975137739,445.0721669212415,686.1766498668774,161.52235944609075,947.1911794940015,1084.7769909737458,1004.1739310272469,1098.0405748807466,1084.5467668499864
14,1128.5599787785457,1137.9028002680564,1043.5628690977355,817.5228326142724,442.61935200951876,687.6620278229584,162.53469921985348,943.4967273440524,1078.6959113857552,997.0098720582064,1114.7125757657564,1084.3143381933023
15,1121.5649480345023,1144.07510251415,1040.1474493903083,813.9703337256589,439.97822630903727,681.080525991079,160.26170381549673,940.3647493061267,1068.131291717008,992.7858528578577,1099.1092347365159,1083.4289400870339
16,1128.706311256098,1144.7420031489157,1044.0360913663296,815.6257690885174,442.1090882844097,685.7910251101932,162.58830585333578,941.3297549977023,1061.5400607201361,994.6509818084969,1101.0247550377478,1089.599539773506
17,1122.6667237432835,1137.607509690888,1044.7978511501003,815.7107828624213,438.96240707839036,684.2346380079115,160.98609875673534,942.5219758686267,1066.6652329388787,993.7149960856792,1096.8345385331374,1082.227595636022
18,1131.8070662140308,1137.155741788903,1041.7890897183804,817.7556414248338,444.0661268755554,685.6069947320062,161.0758040124886,940.3741693171924,1077.664127357092,997.7716397372159,1095.7468698941743,1073.6828511555989
