Timepoint,1,2,3,4,5,6,7,8,9,10,11
0,5.847528168133327,-7.956753435943808,11.554556735924312,7.228999833063203,-4.8147231559364165,-1.6270304024219513,-0.9257261497633797,-1.0140193469670353,-0.722835718977208,-2.332823490609928,-2.859659038636149
1,8.217843491203931,-7.114829380901492,13.132085825107536,10.217302386249814,-2.729124041236177,7.275592015714062,1.7956702611884292,-1.531187648067669,1.6558646304266793,-0.16892531331704588,-2.941205226949283
2,6.9816077587631895,-2.6970668429014633,11.14748456169452,10.97390454140853,-0.2350916083978147,14.922902713016589,7.519464838641639,-0.0929386420365499,4.19195562570679,6.056072248488056,0.17199537705401985
3,0.3667183992243847,2.1694574466317285,7.591593154230896,9.114150803992334,2.0820706109611358,15.680071524211339,11.488293196777908,2.081662084223056,4.571200690707382,13.953889151008761,3.9989835960524425
4,-8.773901312402925,4.4035196061037025,4.947211189537632,5.553227233434362,4.257364141393681,8.838172150509697,9.62362203925696,2.996868295328958,2.4139325484937553,19.149590886369044,4.98551692707198
5,-14.119727343320847,2.8742271065711975,3.816022889954703,1.3633749290388457,6.108332857793691,-0.9943527031917961,2.6723962973575204,1.6510725617408752,-0.34947462957732534,18.13648779720676,1.6960207302959598
6,-11.05670400724119,-1.474346680262563,2.457692191917069,-3.1040576082103106,6.712432571363692,-7.875461078419978,-4.096072291537207,-1.2086014036013155,-1.3261710137737042,10.726581271509735,-3.7475757452906393
7,-1.2959544220749213,-6.80214581319264,-1.2243210010382595,-7.8161976927397205,4.961977693499351,-9.185062337894829,-5.591671634745803,-3.956273854691155,-0.0036007990034259097,0.2680664378769544,-7.398574359562932
8,7.845551495649377,-11.476404406586472,-7.147087115414289,-11.921028137207031,0.6945832164920106,-6.900940536236276,-1.5645802337296155,-5.546944290399551,1.6513740383848852,-8.468834942700912,-6.841534272140386
9,9.44800200267714,-14.36312813418252,-12.528380532653964,-13.480627377422488,-4.786104775014884,-4.817589195407167,3.2420040703549677,-6.080804715351182,0.969958979256299,-12.128902760695437,-3.1016903981870536
10,2.9152968221781204,-14.721618119551211,-14.087785916669029,-10.912467085585302,-9.388983250880727,-4.758026700847003,3.552002636145572,-6.102622307684957,-2.8487384112513796,-10.375299000618408,0.5633809360086309
11,-5.7968835319791525,-12.390737667375681,-11.014977487374326,-4.996801439596682,-11.540048430160601,-5.408121574898155,-1.6504995676935936,-5.647618389859492,-7.746045779816958,-5.436738475244873,1.7142655417627217
12,-9.883568009551691,-8.200608095344233,-5.893196918526474,0.7691841411347292,-11.03034777787267,-4.535284658171693,-8.407044244055845,-4.198147290063147,-10.403699601183133,-0.3280598113731462,0.7067265157796898
13,-7.774831016452945,-3.876080242954955,-2.6099310334847896,2.4461745631938077,-8.86272320029687,-2.0106497224496334,-11.521736689976283,-1.5634906149032164,-9.14719547665849,2.7996745340678157,-0.13147794957063635
14,-3.7660063115917906,-1.0727121141187999,-3.101463904186171,-1.0792301090396181,-6.430834821292332,-0.43427217249967615,-9.037981403117277,1.4160107593147122,-5.623344633044029,3.2210127154783326,0.9070158771106175
15,-2.925989939241993,-0.22484163605436988,-5.867920919340484,-6.846589902834016,-4.71415777899781,-2.6653891449071923,-3.46549554625336,3.272391203106666,-3.637234900906986,1.2313014645965732,3.182147799097762
16,-5.754810952182327,-0.3244242592125523,-7.533443898570781,-10.096258677390157,-3.892953291554384,-8.633126532544894,0.8533455875455117,3.121330804362589,-5.899511291056263,-2.4347651424456616,4.4526287016211725
17,-8.076975193226291,0.05336839812142508,-5.931246960649685,-8.329016635916672,-3.4154365652677963,-14.547569805870252,1.4023264269439542,1.459359196984038,-11.325584254398638,-6.777593526304985,3.196758869037564
18,-6.007347857769655,1.4213039526829914,-1.907764504758679,-3.5147085043848776,-2.4346505786691393,-15.475150680055423,-1.0184138721349287,-0.2848037298844785,-15.319619353936643,-10.41890089609185,0.14409417096449403
19,-0.48471721945976726,3.03713414320076,1.6324892056231597,-0.2755209706267532,-0.4675968727286981,-9.248808174108973,-3.6701254868993956,-1.0085986892179566,-13.166748195886612,-11.747421045084389,-2.415942015696545
20,3.5569139372329324,3.8463875408075294,2.373754244373769,-1.537806150256371,2.1250131884399726,1.504864515698686,-4.310119540563652,-0.7722950948744404,-3.996196207951526,-9.610708506739869,-2.7284905268829696
21,2.4903997556895625,3.706748985818454,0.4970392013082699,-5.626021843175499,4.379822094829715,10.914300520809329,-2.5739561483568076,-0.46044357371877653,7.996663649471438,-4.1806221543526165,-0.9703491524774202
22,-1.9559170178004675,3.6302295959725672,-1.6787707203504991,-7.626897815538912,5.740443160795436,13.838763010745145,0.2782741090929022,-0.712674326130322,16.378238145185975,2.7538577001921984,1.2728617154822057
23,-4.32923790508387,4.803749636994029,-1.7678268272049573,-3.9951829267095547,6.938656322239917,9.289968591411503,2.4567864573731715,-1.2401945463248663,17.303650871831543,8.49269223395659,2.6686488742731056
24,-1.1390538258211953,7.363933640475175,0.7534190793426669,3.7009932575177173,9.526403577656161,0.8381957733357439,2.6957691445642586,-1.1701189069723597,12.391036361455917,10.792574388336162,3.118108611934039
25,5.380253010258382,10.09186042373886,4.19732466712594,9.438328251546743,13.95297152412181,-6.127622109286639,0.9683442252250959,-0.008255489018498634,7.111980292261864,9.021795637677519,3.150238416024617
26,9.436307126162003,11.273042048118553,5.927184960063623,7.575413908277239,17.89386245182582,-8.115953938845468,-1.2696702939515212,1.7512854657002859,5.95911508555315,4.376897428716932,2.641657450369426
27,7.564235119187102,9.943810144249273,4.192734405702474,-2.044528879681412,17.05590918599343,-5.48924735918337,-1.692433391906777,2.9445905755369033,8.56712240223982,-0.8852599956551377,0.5381262764638785
28,2.129437683796396,6.5575486026248155,-0.6132453061944368,-13.058491109585276,8.740380391782644,-1.4377024436787682,1.2914061613228855,2.6860165936606273,10.249404103324121,-4.628603624446051,-3.856663294592682
