Timepoint,1,2,3,4,5,6,7,8,9,10,11
0,2.3667150906154086,-2.298367432185582,-2.710438533705108,0.9562958576241318,9.776834748229202,8.755142833505358,4.661012187448083,-1.1253010107546437,-8.145442327826608,2.891670921627356,1.9315461285260258
1,6.209345387637007,-3.171089155333383,-5.069172055745612,6.974909033094134,8.613957001238454,8.802514290551143,6.503604678475127,-0.6771963919912066,-8.39996806273655,6.712295522495192,2.292371007860923
2,9.97417725105675,-3.820088306099785,-3.2463832169162985,8.701446445620789,3.3172918339164887,1.6783152234797576,4.678071671621684,0.6802424265413868,-5.502003346474803,3.3876526148951784,2.0378612924595267
3,11.98592615674953,-3.7426374463402494,1.0576488504908523,3.265087735896208,-1.641169818688412,-8.47691626025706,0.8937543387315712,2.103329600120077,-3.2116814421451823,-6.798676116125924,0.2515824431059312
4,11.039981280054365,-3.3735826368234596,3.6797911074696756,-6.01224865566711,-1.8787466105149717,-15.070530728418,-1.1431925456438745,2.137537752791327,-4.480370854236642,-16.81305511387027,-3.4852965656972055
5,7.5550640797128485,-4.090979618077376,2.2278996462724647,-11.829722295002062,3.1289506664081497,-14.217562500311404,0.515066569937127,-0.101326745041475,-8.473016808075565,-18.86968347247766,-8.021757880035711
6,3.683761530992936,-6.628158836948629,-1.3225745084334393,-9.091849615987467,9.747499937305646,-7.3065387754111875,3.7377965401630013,-4.099245815860982,-11.296385003595937,-11.56130801658241,-10.699956935279223
7,1.9429547630668598,-9.382581805696292,-2.4969484486750195,0.5646291156204379,13.349285311844884,0.8822491521738014,4.156689741173569,-8.159437894821167,-9.689420597475706,-1.0819693919347257,-9.06165640664344
8,3.228271451227519,-8.930073258828143,1.0262683557004344,10.150576190072663,11.696605782119596,6.222128563997697,-0.32952070844416714,-10.361289884362902,-3.9913003827844347,4.77975123360449,-3.042581341096333
9,5.831959256028035,-3.1069176452500478,6.655263045612647,13.313050498767774,5.5562068491565935,7.682854976581067,-6.948315409373264,-9.443322736389783,2.470255143788396,3.9798958788112717,4.379037718079528
10,6.483056897107436,6.040651212541425,9.007219958670285,9.352767212050301,-3.1880956134017633,6.633898918925575,-10.324382954562196,-5.18472299709612,6.734414176065094,1.6560857089198366,9.056813760071385
11,2.833765446227424,12.865054947989327,5.074805276734488,2.861671794433983,-13.130257256177007,4.678365584234802,-7.656379007107141,1.5034966900640605,8.757213345576762,4.383527508499671,8.784450241497584
12,-4.471945142259403,12.636656050779381,-2.5726088577387283,-1.1013972278760404,-22.80227717574762,2.546752630447855,-1.5807834547393176,8.564941210710273,10.63631628484142,13.147664863236097,4.996378200090661
