roi_id,sampen
1,6.058893689053569
2,5.6282352091868555
3,5.971543553950773
4,5.0258680857706794
5,4.4911073247747435
6,4.942080024070819
7,5.83605035505807
13,5.138949351538447
16,5.133615437741
17,5.860466258517167
18,6.153805336079035
19,5.2048587915516995
20,5.111135670234708
21,5.563332484749614
22,5.366905003605747
23,5.276567561487487
48,4.379997151142892
49,5.162147650850593
121,6.083213368248982
142,5.145677455195635
152,5.112321024866248
153,7.26990588253908
154,5.5090136474878575
156,6.25334100962995
157,5.1820704313044015
158,4.984133594540979
159,5.15987133677839
160,5.6582114827517955
163,5.395436764622939
181,5.014167331926594
182,4.7865963618908065
183,5.321928094887363
184,5.355204249761661
185,5.285402218862249
186,4.97473324138957
187,4.652076696579693
193,5.044394119358453
196,5.107129874706416
198,5.298399559391122
199,4.872977960118388
201,5.098032082960527
202,4.8562031821596685
203,5.023255352300303
229,4.700439718141093
301,6.291554445843843
322,5.49585502688717
332,4.668378508908794
333,5.867896463992655
334,5.339850002884625
336,5.1614634226941165
337,5.463524373271181
338,4.684498174272071
339,5.648288436089985
340,5.1177873781071375
343,6.894817763307944
