roi_id,sampen
1,5.405992359675837
2,5.499232626695273
3,5.494764691749578
4,4.525353011583001
5,5.41247361902189
6,4.69858892245315
7,5.47198779050439
13,5.275089844426111
16,5.298291730620124
17,5.495410915742864
18,5.7279204545632
19,5.380244590478186
20,5.716207033999408
21,5.164449871376161
22,4.617752435838826
23,5.521147403123713
48,4.278270740965265
49,4.420764110305801
121,5.258244804429099
142,5.1762387753745145
152,5.159095068241561
153,6.3957483281790335
154,6.754887502163469
156,4.889149013221251
157,5.3846638502353255
158,5.792971003894949
159,5.196397212803504
160,5.804776377955828
163,6.294620748891626
181,4.776103988073165
182,5.022367813028454
183,5.771235496250952
184,5.2630344058337934
185,4.684239603603597
186,4.746514321138464
187,5.71699089440494
193,5.217905030344134
196,5.080747413884362
198,6.620586410451877
199,4.878107694979489
201,4.768962687375192
202,4.994788573354659
203,5.691877704637668
229,4.401602700467829
301,5.841302253980943
322,6.593951283948411
332,4.637130326586411
333,5.288042100734953
334,4.847469509348971
336,5.353406326360531
337,5.374211485820105
338,4.808675466809657
339,5.075532631167358
340,5.245394246698064
343,6.263034405833794
