roi_id,sampen
1,5.371171613907212
2,5.081083928687635
3,5.215937399199149
4,5.0945175987842894
5,4.696165063040766
6,5.773624064745054
7,6.0953970227925565
13,4.839437101761379
16,4.670129883983834
17,5.23430422957961
18,5.136758137507114
19,4.6084980151819455
20,5.215439660694681
21,5.828280760912151
22,5.47198779050439
23,4.7279204545632
48,5.114215568856025
49,4.957402300685967
121,5.620586410451877
142,5.357552004618084
152,4.992768430768924
153,5.413627929024172
154,5.718818247455947
156,4.607682577221239
157,4.779484865904223
158,4.772589503896928
159,4.74839617494261
160,6.2336196767597025
163,4.879450067517984
181,4.484548295706442
182,4.7847187256145745
183,5.380142708832658
184,4.917708927272312
185,4.71238757144554
186,4.121669832835091
187,5.007934181542217
193,4.936434871222534
196,4.906890595608519
198,4.664689693191891
199,4.182794801693354
201,4.476979819848144
202,4.477810147952152
203,4.844472515902155
229,4.6154645891185
301,5.410695952093615
322,5.599912842187128
332,4.982796928467483
333,5.692490965025601
334,5.267772324840457
336,5.100319533956446
337,4.73286119583347
338,5.017000352526202
339,5.1324502960236495
340,5.5365710166188755
343,6.093813673402728
