roi_id,sampen
1,5.4976704229249895
2,5.579944425954531
3,6.084428781160706
4,6.0
5,4.965784284662087
6,4.944468053424995
7,4.931683057059806
13,4.702572305433905
16,4.8250135885541106
17,4.718229031584621
18,4.529820946528695
19,4.754887502163469
20,4.740240726199067
21,5.053473413269316
22,7.429057969593778
23,5.25801633106717
48,4.399074788954069
49,4.247927513443586
121,5.44930740136359
142,4.392317422778761
152,4.614709844115208
153,6.161311871137604
154,5.467605550082998
156,4.564784618783526
157,4.741875508290013
158,4.946829340978663
159,4.693486957499325
160,4.553253640993818
163,4.986060809042126
181,5.617651119427331
182,5.329123596291566
183,5.815063017192867
184,4.812498225333564
185,4.824428435416546
186,5.315904307259593
187,6.334752135244947
193,4.544823109867942
196,4.760981260076143
198,4.360608563051422
199,4.843114685175204
201,5.121282839101141
202,4.9641345474429945
203,4.613073207478101
229,4.204358498506187
301,5.8233672400462355
322,5.032843256687017
332,4.886400069820734
333,6.011227255423254
334,5.534921818221561
336,4.443816005727689
337,4.405042489099952
338,4.763765653509922
339,5.312277924853643
340,5.7645700555608075
343,4.624490864907794
