roi_id,sampen
1,6.361943773735241
2,5.468148835738407
3,7.174925682500679
4,6.902877533101896
5,5.917158931062346
6,5.484711027085655
7,8.066089190457772
13,5.568474377932587
16,5.017427071758184
17,7.2714630279043755
18,5.109624491174498
19,5.160991876672305
20,4.860240502309697
21,5.185426094982501
22,5.184875342908284
23,6.005624549193879
48,5.179323699444562
49,5.067355267801765
121,7.7073591320808825
142,5.7127180479195285
152,5.647458426454921
153,5.196397212803504
154,6.3957483281790335
156,5.325203226920223
157,5.113742166049188
158,5.105035470698289
159,5.126856279550426
160,6.6534422386039225
163,4.989717026738139
181,5.8988532765431
182,5.014950341465972
183,7.569855608330948
184,4.6679518653921885
185,4.336283387864433
186,5.172594188218297
187,5.768184324776927
193,4.954196310386876
196,5.601564468058286
198,5.54088143225704
199,4.868416447793883
201,4.835924074254375
202,5.305184831052786
203,5.108524456778169
229,4.70207080372002
301,7.199672344836364
322,6.471675214392045
332,5.584962500721157
333,5.592457037268081
334,6.94251450533924
336,5.313416595031845
337,6.2010737000129765
338,4.795859283219775
339,4.980330019859866
340,7.339850002884625
343,4.8127684182439685
