roi_id,sampen
1,4.07120695049242
2,4.252818009790657
3,4.634206019741006
4,3.921997487998727
5,3.3851433898910246
6,3.360847084179665
7,3.909802191028422
13,4.056526674509652
16,3.523561956057013
17,3.6604317459769073
18,3.989028882178997
19,4.821339151493306
20,3.681824039973745
21,3.482732718000979
22,3.610588308396651
23,4.062284278254343
48,3.846365030274272
49,3.4338209749582598
121,4.533563348214512
142,4.586678973310178
152,3.7687281565509942
153,4.36923380966572
154,3.8101754411199833
156,3.7561901614311046
157,4.062561337764375
158,4.241008099503795
159,4.606024116248986
160,4.553451527975939
163,4.401448434530889
181,4.581200581924958
182,4.306587548752876
183,4.067355267801765
184,3.858995905504207
185,3.89654865138706
186,3.8146107380604035
187,4.345183447187666
193,3.63890130783196
196,3.8460873165463187
198,3.8596954279388243
199,3.8833838427238887
201,3.32285260311566
202,3.8387190929669393
203,3.9242726738367546
229,2.6918245304659103
301,4.584962500721157
322,4.9567794714008775
332,4.600559355772175
333,4.445453841080845
334,4.2532153448033485
336,3.4841995237862395
337,4.220781371430462
338,3.8922438196441176
339,3.797347748702223
340,5.041659151637214
343,4.947977787651718
