roi_id,sampen
1,3.9624829215718362
2,3.9238546023416614
3,4.457704873917829
4,3.190556334214443
5,3.4522599632350426
6,2.9312675257430802
7,4.325359000287636
13,3.3782764843010638
16,3.841302253980942
17,3.4439186192659728
18,3.1783372412585122
19,3.865733270851759
20,3.3636906192786236
21,3.8447519107180463
22,3.195582361021949
23,3.5609992573704408
48,2.917778911751255
49,2.697113235134275
121,3.728303793223855
142,3.9240998856407416
152,3.2432981877725315
153,3.570193041390816
154,3.5967013371779224
156,3.787329811342745
157,3.975461323686572
158,3.5819909341898652
159,3.3597495603223297
160,4.177538185552188
163,3.206586718062686
181,3.298902653788639
182,3.977681620576406
183,3.7704224812726097
184,3.4594316186372978
185,3.421804187279141
186,3.455327220304561
187,3.5537437701104357
193,2.7460678012734587
196,3.8621705294080964
198,4.027184829326231
199,3.965617005974336
201,3.072568625950645
202,3.8073549220576046
203,4.36923380966572
229,2.793953106772173
301,4.457087678168998
322,3.4468863653181834
332,3.750771393691237
333,3.7795112891322913
334,4.067025093858022
336,3.876776323015084
337,3.568009367439959
338,3.606442228131608
339,3.476919045366139
340,4.3710226444155325
343,3.221806793140508
