roi_id,sampen
1,4.028310396023377
2,5.3339007365534385
3,4.211504105193712
4,4.247927513443586
5,3.769702380578206
6,3.558967292188212
7,4.4020984435713455
13,3.3439544012173616
16,3.6366246205436488
17,4.134957341038242
18,4.183503407942853
19,3.9497991870778093
20,3.5463008803520513
21,3.7387678368001915
22,3.8691709296593597
23,4.720845928802929
48,3.880659054035339
49,3.4000375484431773
121,5.611024797307352
142,3.446800061663632
152,3.6291810349712708
153,4.863821873716633
154,4.155084510131411
156,4.126947928697037
157,4.958621758767671
158,3.9359835071288454
159,3.704053987357211
160,4.614709844115208
163,3.8749813476537747
181,4.2976805486406855
182,4.0453653042089215
183,4.258362966109896
184,4.511448576404911
185,3.827037287919304
186,3.9549848838095643
187,4.337034987277571
193,3.3824696368224134
196,3.788779192802464
198,3.691413442351799
199,4.672425341971495
201,3.6438561897747253
202,4.102361717629678
203,3.7248927618656316
229,3.1407406155449356
301,3.7252837891185706
322,4.619232402805903
332,3.504131426108111
333,4.507207343206711
334,4.1796663959205125
336,4.017921907997263
337,3.516306140054214
338,3.3316432497205737
339,3.5776130449856116
340,4.029747343394052
343,3.961683068448898
